experiments,stimulus,response,goodness,rt,subj
2,s10_t2_r2,in,4,0.1696301,E2_KimHN
2,s2_t2_r2,in,5,0.0066093,E2_KimHN
2,s2_t2_r2,in,5,-0.3160935,E2_KimHN
2,s2_t2_r2,in,5,-0.2631977,E2_KimHN
2,s3_t2_r2,in,2,0.0544162,E2_KimHN
2,s3_t2_r2,in,2,-0.1411494,E2_KimHN
2,s3_t2_r2,in,2,-0.2991192,E2_KimHN
2,s4_t2_r2,in,3,-0.3771595,E2_KimHN
2,s4_t2_r2,in,4,-0.2187665,E2_KimHN
2,s4_t2_r2,in,4,-0.1753444,E2_KimHN
2,s5_t2_r2,in,2,-0.1789439,E2_KimHN
2,s5_t2_r2,in,2,-0.2834344,E2_KimHN
2,s5_t2_r2,in,3,0.0671767,E2_KimHN
2,s6_t2_r2,in,3,0.2908141,E2_KimHN
2,s6_t2_r2,in,3,-0.0930641,E2_KimHN
2,s6_t2_r2,in,4,-0.1920639,E2_KimHN
2,s7_t2_r2,in,1,-0.2848022,E2_KimHN
2,s7_t2_r2,in,3,-0.0671478,E2_KimHN
2,s7_t2_r2,in,2,-0.3037225,E2_KimHN
2,s8_t2_r2,in,2,-0.3928957,E2_KimHN
2,s8_t2_r2,in,3,-0.2691971,E2_KimHN
2,s8_t2_r2,in,4,-0.2740887,E2_KimHN
2,s9_t2_r2,in,3,-0.2332974,E2_KimHN
2,s9_t2_r2,in,4,-0.0013277,E2_KimHN
2,s9_t2_r2,in,4,0.1341081,E2_KimHN
2,s1_t2_r2,ac,3,0.0498195,E2_KuDY
2,s1_t2_r2,ac,4,-0.090325542,E2_KuDY
2,s1_t2_r2,ac,3,-0.200445583,E2_KuDY
2,s10_t2_r2,ac,2,0.076387708,E2_KuDY
2,s10_t2_r2,ac,2,-0.137364375,E2_KuDY
2,s10_t2_r2,ac,4,-0.151214583,E2_KuDY
2,s2_t2_r2,ac,6,0.133083083,E2_KuDY
2,s2_t2_r2,ac,6,0.200842166,E2_KuDY
2,s2_t2_r2,ac,6,-0.124876708,E2_KuDY
2,s3_t2_r2,ac,2,2.0660845,E2_KuDY
2,s3_t2_r2,ac,1,0.305018417,E2_KuDY
2,s3_t2_r2,ac,2,-0.083897458,E2_KuDY
2,s4_t2_r2,ac,4,-0.013240292,E2_KuDY
2,s4_t2_r2,ac,4,-0.003173208,E2_KuDY
2,s4_t2_r2,ac,4,0.016841084,E2_KuDY
2,s5_t2_r2,ac,2,0.05858875,E2_KuDY
2,s5_t2_r2,ac,1,0.278708166,E2_KuDY
2,s5_t2_r2,ac,2,-0.094390875,E2_KuDY
2,s6_t2_r2,ac,1,2.081978375,E2_KuDY
2,s6_t2_r2,ac,3,0.000316375,E2_KuDY
2,s6_t2_r2,ac,3,0.018993167,E2_KuDY
2,s7_t2_r2,ac,1,0.0831475,E2_KuDY
2,s7_t2_r2,ac,1,-0.066014042,E2_KuDY
2,s7_t2_r2,ac,1,0.45618025,E2_KuDY
2,s8_t2_r2,ac,5,1.250415792,E2_KuDY
2,s8_t2_r2,ac,5,0.056655041,E2_KuDY
2,s8_t2_r2,ac,4,-0.039104125,E2_KuDY
2,s9_t2_r2,ac,4,0.06282325,E2_KuDY
2,s9_t2_r2,ac,5,0.459099375,E2_KuDY
2,s9_t2_r2,ac,3,0.496321708,E2_KuDY
2,s1_t2_r2,comp,2,0.149487042,E2_KuDY
2,s1_t2_r2,comp,2,0.267254208,E2_KuDY
2,s1_t2_r2,comp,3,-0.0259455,E2_KuDY
2,s10_t2_r2,comp,2,4.149536541,E2_KuDY
2,s10_t2_r2,comp,3,3.37806175,E2_KuDY
2,s10_t2_r2,comp,2,0.102166291,E2_KuDY
2,s2_t2_r2,comp,4,6.983307458,E2_KuDY
2,s2_t2_r2,comp,5,0.518566667,E2_KuDY
2,s2_t2_r2,comp,5,0.170023,E2_KuDY
2,s3_t2_r2,comp,2,1.2328225,E2_KuDY
2,s3_t2_r2,comp,2,0.448587291,E2_KuDY
2,s3_t2_r2,comp,1,0.723984417,E2_KuDY
2,s4_t2_r2,comp,4,3.38304,E2_KuDY
2,s4_t2_r2,comp,4,-0.074036833,E2_KuDY
2,s4_t2_r2,comp,3,0.466540625,E2_KuDY
2,s5_t2_r2,comp,2,0.12477925,E2_KuDY
2,s5_t2_r2,comp,3,0.715859,E2_KuDY
2,s5_t2_r2,comp,2,0.15747,E2_KuDY
2,s6_t2_r2,comp,2,6.865973792,E2_KuDY
2,s6_t2_r2,comp,3,0.147810291,E2_KuDY
2,s6_t2_r2,comp,4,0.125479583,E2_KuDY
2,s7_t2_r2,comp,3,0.826668167,E2_KuDY
2,s7_t2_r2,comp,2,1.568801166,E2_KuDY
2,s7_t2_r2,comp,3,0.482855125,E2_KuDY
2,s8_t2_r2,comp,3,3.36683525,E2_KuDY
2,s8_t2_r2,comp,3,0.083268625,E2_KuDY
2,s8_t2_r2,comp,2,0.566281917,E2_KuDY
2,s9_t2_r2,comp,2,1.505572208,E2_KuDY
2,s9_t2_r2,comp,2,0.582944125,E2_KuDY
2,s9_t2_r2,comp,2,0.599741708,E2_KuDY
2,s1_t2_r2,fl,2,12.56608392,E2_KuDY
2,s1_t2_r2,fl,3,4.432783167,E2_KuDY
2,s1_t2_r2,fl,3,0.02043275,E2_KuDY
2,s10_t2_r2,fl,2,7.583721,E2_KuDY
2,s10_t2_r2,fl,2,7.932721417,E2_KuDY
2,s10_t2_r2,fl,2,4.582695375,E2_KuDY
2,s2_t2_r2,fl,4,0.698818417,E2_KuDY
2,s2_t2_r2,fl,5,0.181914083,E2_KuDY
2,s2_t2_r2,fl,5,3.765427,E2_KuDY
2,s3_t2_r2,fl,2,1.182572,E2_KuDY
2,s3_t2_r2,fl,1,0.149259583,E2_KuDY
2,s3_t2_r2,fl,1,0.494765583,E2_KuDY
2,s4_t2_r2,fl,4,0.841115209,E2_KuDY
2,s4_t2_r2,fl,4,0.146652916,E2_KuDY
2,s4_t2_r2,fl,4,-0.047868708,E2_KuDY
2,s5_t2_r2,fl,2,0.521430958,E2_KuDY
2,s5_t2_r2,fl,2,15.10016575,E2_KuDY
2,s5_t2_r2,fl,1,4.954040334,E2_KuDY
2,s6_t2_r2,fl,2,0.543051958,E2_KuDY
2,s6_t2_r2,fl,3,0.568601625,E2_KuDY
2,s6_t2_r2,fl,3,2.642754583,E2_KuDY
2,s7_t2_r2,fl,1,1.082808,E2_KuDY
2,s7_t2_r2,fl,1,2.716052334,E2_KuDY
2,s7_t2_r2,fl,1,2.58265125,E2_KuDY
2,s8_t2_r2,fl,2,3.684154542,E2_KuDY
2,s8_t2_r2,fl,4,7.783529792,E2_KuDY
2,s8_t2_r2,fl,3,2.43845825,E2_KuDY
2,s9_t2_r2,fl,4,2.78711525,E2_KuDY
2,s9_t2_r2,fl,3,3.766292583,E2_KuDY
2,s9_t2_r2,fl,3,0.004717792,E2_KuDY
2,s1_t2_r2,in,4,0.233675666,E2_KuDY
2,s1_t2_r2,in,3,-0.0006635,E2_KuDY
2,s1_t2_r2,in,4,0.214198375,E2_KuDY
2,s10_t2_r2,in,4,0.758907625,E2_KuDY
2,s10_t2_r2,in,3,0.731672584,E2_KuDY
2,s10_t2_r2,in,2,0.002421375,E2_KuDY
2,s2_t2_r2,in,6,0.282356,E2_KuDY
2,s2_t2_r2,in,6,2.080743709,E2_KuDY
2,s2_t2_r2,in,6,0.215040208,E2_KuDY
2,s3_t2_r2,in,2,0.15730875,E2_KuDY
2,s3_t2_r2,in,2,0.023896375,E2_KuDY
2,s3_t2_r2,in,2,0.473581125,E2_KuDY
2,s4_t2_r2,in,4,0.015359208,E2_KuDY
2,s4_t2_r2,in,4,0.266696958,E2_KuDY
2,s4_t2_r2,in,4,0.14650625,E2_KuDY
2,s5_t2_r2,in,1,7.547319542,E2_KuDY
2,s5_t2_r2,in,1,0.116722542,E2_KuDY
2,s5_t2_r2,in,2,0.116244791,E2_KuDY
2,s6_t2_r2,in,2,0.20302125,E2_KuDY
2,s6_t2_r2,in,3,0.400156041,E2_KuDY
2,s6_t2_r2,in,2,0.11608875,E2_KuDY
2,s7_t2_r2,in,3,0.248540708,E2_KuDY
2,s7_t2_r2,in,2,1.9498625,E2_KuDY
2,s7_t2_r2,in,2,-0.230600667,E2_KuDY
2,s8_t2_r2,in,5,-0.067690667,E2_KuDY
2,s8_t2_r2,in,5,-0.090752167,E2_KuDY
2,s8_t2_r2,in,5,0.042790958,E2_KuDY
2,s9_t2_r2,in,4,0.824278583,E2_KuDY
2,s9_t2_r2,in,4,-0.001815834,E2_KuDY
2,s9_t2_r2,in,3,0.186032917,E2_KuDY
2,s1_t2_r2,ac,2,2.4621366,E2_LeeHJ
2,s1_t2_r2,ac,3,0.2116551,E2_LeeHJ
2,s1_t2_r2,ac,3,0.4086263,E2_LeeHJ
2,s10_t2_r2,ac,5,0.4892932,E2_LeeHJ
2,s10_t2_r2,ac,4,0.2835266,E2_LeeHJ
2,s10_t2_r2,ac,4,1.0289172,E2_LeeHJ
2,s2_t2_r2,ac,6,2.5354792,E2_LeeHJ
2,s2_t2_r2,ac,6,0.2506184,E2_LeeHJ
2,s2_t2_r2,ac,6,0.3050863,E2_LeeHJ
2,s3_t2_r2,ac,2,0.4632706,E2_LeeHJ
2,s3_t2_r2,ac,2,0.4483726,E2_LeeHJ
2,s3_t2_r2,ac,2,0.2619713,E2_LeeHJ
2,s4_t2_r2,ac,3,0.716149,E2_LeeHJ
2,s4_t2_r2,ac,2,0.2072983,E2_LeeHJ
2,s4_t2_r2,ac,2,1.0136574,E2_LeeHJ
2,s5_t2_r2,ac,2,0.2848828,E2_LeeHJ
2,s5_t2_r2,ac,2,0.4696116,E2_LeeHJ
2,s5_t2_r2,ac,2,0.4909441,E2_LeeHJ
2,s6_t2_r2,ac,5,0.5575011,E2_LeeHJ
2,s6_t2_r2,ac,5,0.6548995,E2_LeeHJ
2,s6_t2_r2,ac,5,0.5392857,E2_LeeHJ
2,s7_t2_r2,ac,4,0.489444,E2_LeeHJ
2,s7_t2_r2,ac,4,0.6992447,E2_LeeHJ
2,s7_t2_r2,ac,4,0.9773424,E2_LeeHJ
2,s8_t2_r2,ac,4,0.7730653,E2_LeeHJ
2,s8_t2_r2,ac,4,0.194719,E2_LeeHJ
2,s8_t2_r2,ac,4,0.4188551,E2_LeeHJ
2,s9_t2_r2,ac,3,3.5757678,E2_LeeHJ
2,s9_t2_r2,ac,3,0.4524292,E2_LeeHJ
2,s9_t2_r2,ac,2,2.8127563,E2_LeeHJ
2,s1_t2_r2,comp,4,1.3526213,E2_LeeHJ
2,s1_t2_r2,comp,4,6.2297873,E2_LeeHJ
2,s1_t2_r2,comp,4,0.3591871,E2_LeeHJ
2,s10_t2_r2,comp,4,2.1704423,E2_LeeHJ
2,s10_t2_r2,comp,5,1.0099604,E2_LeeHJ
2,s10_t2_r2,comp,4,2.948197,E2_LeeHJ
2,s2_t2_r2,comp,6,6.4359148,E2_LeeHJ
2,s2_t2_r2,comp,5,0.5992083,E2_LeeHJ
2,s2_t2_r2,comp,5,6.3872985,E2_LeeHJ
2,s3_t2_r2,comp,4,2.9042885,E2_LeeHJ
2,s3_t2_r2,comp,3,0.709674,E2_LeeHJ
2,s3_t2_r2,comp,4,0.4766426,E2_LeeHJ
2,s4_t2_r2,comp,4,2.5395386,E2_LeeHJ
2,s4_t2_r2,comp,3,2.2116774,E2_LeeHJ
2,s4_t2_r2,comp,2,1.2434875,E2_LeeHJ
2,s5_t2_r2,comp,4,0.9091451,E2_LeeHJ
2,s5_t2_r2,comp,3,0.7046885,E2_LeeHJ
2,s5_t2_r2,comp,2,1.7225691,E2_LeeHJ
2,s6_t2_r2,comp,5,4.2226623,E2_LeeHJ
2,s6_t2_r2,comp,5,0.7675804,E2_LeeHJ
2,s6_t2_r2,comp,5,0.8474082,E2_LeeHJ
2,s7_t2_r2,comp,5,6.8266653,E2_LeeHJ
2,s7_t2_r2,comp,5,4.1008111,E2_LeeHJ
2,s7_t2_r2,comp,3,1.6817554,E2_LeeHJ
2,s8_t2_r2,comp,6,6.7162796,E2_LeeHJ
2,s8_t2_r2,comp,4,2.3983646,E2_LeeHJ
2,s8_t2_r2,comp,5,1.22248,E2_LeeHJ
2,s9_t2_r2,comp,3,3.0376776,E2_LeeHJ
2,s9_t2_r2,comp,3,2.7748621,E2_LeeHJ
2,s9_t2_r2,comp,3,0.7877015,E2_LeeHJ
2,s1_t2_r2,fl,4,0.4760984,E2_LeeHJ
2,s1_t2_r2,fl,4,0.5502058,E2_LeeHJ
2,s1_t2_r2,fl,3,3.7368501,E2_LeeHJ
2,s10_t2_r2,fl,4,0.0910053,E2_LeeHJ
2,s10_t2_r2,fl,3,3.2540975,E2_LeeHJ
2,s10_t2_r2,fl,4,1.6208216,E2_LeeHJ
2,s2_t2_r2,fl,6,0.5164384,E2_LeeHJ
2,s2_t2_r2,fl,5,0.7085124,E2_LeeHJ
2,s2_t2_r2,fl,6,0.7744421,E2_LeeHJ
2,s3_t2_r2,fl,3,0.5462062,E2_LeeHJ
2,s3_t2_r2,fl,2,0.1959534,E2_LeeHJ
2,s3_t2_r2,fl,2,0.6091613,E2_LeeHJ
2,s4_t2_r2,fl,2,4.4122011,E2_LeeHJ
2,s4_t2_r2,fl,2,0.5629844,E2_LeeHJ
2,s4_t2_r2,fl,2,0.9452884,E2_LeeHJ
2,s5_t2_r2,fl,2,1.4298223,E2_LeeHJ
2,s5_t2_r2,fl,2,1.0544206,E2_LeeHJ
2,s5_t2_r2,fl,2,0.2117528,E2_LeeHJ
2,s6_t2_r2,fl,4,0.4051018,E2_LeeHJ
2,s6_t2_r2,fl,4,0.793019,E2_LeeHJ
2,s6_t2_r2,fl,4,0.6426973,E2_LeeHJ
2,s7_t2_r2,fl,3,0.5895873,E2_LeeHJ
2,s7_t2_r2,fl,4,0.9332951,E2_LeeHJ
2,s7_t2_r2,fl,3,0.6173491,E2_LeeHJ
2,s8_t2_r2,fl,5,1.255023,E2_LeeHJ
2,s8_t2_r2,fl,5,0.661667,E2_LeeHJ
2,s8_t2_r2,fl,5,1.125369,E2_LeeHJ
2,s9_t2_r2,fl,3,0.5942651,E2_LeeHJ
2,s9_t2_r2,fl,2,2.4101647,E2_LeeHJ
2,s9_t2_r2,fl,3,2.9532177,E2_LeeHJ
2,s1_t2_r2,in,2,0.3125652,E2_LeeHJ
2,s1_t2_r2,in,2,0.54778,E2_LeeHJ
2,s1_t2_r2,in,2,0.9393391,E2_LeeHJ
2,s10_t2_r2,in,5,0.6693849,E2_LeeHJ
2,s10_t2_r2,in,6,0.5572545,E2_LeeHJ
2,s10_t2_r2,in,6,0.5447798,E2_LeeHJ
2,s2_t2_r2,in,6,1.1046965,E2_LeeHJ
2,s2_t2_r2,in,6,0.4091631,E2_LeeHJ
2,s2_t2_r2,in,6,1.5307598,E2_LeeHJ
2,s3_t2_r2,in,3,1.4480471,E2_LeeHJ
2,s3_t2_r2,in,3,0.8771645,E2_LeeHJ
2,s3_t2_r2,in,3,0.4962567,E2_LeeHJ
2,s4_t2_r2,in,2,0.5394296,E2_LeeHJ
2,s4_t2_r2,in,4,0.4112859,E2_LeeHJ
2,s4_t2_r2,in,4,0.6566789,E2_LeeHJ
2,s5_t2_r2,in,2,0.1680931,E2_LeeHJ
2,s5_t2_r2,in,2,0.35052,E2_LeeHJ
2,s5_t2_r2,in,2,0.4804427,E2_LeeHJ
2,s6_t2_r2,in,6,0.5981017,E2_LeeHJ
2,s6_t2_r2,in,6,0.075714,E2_LeeHJ
2,s6_t2_r2,in,6,0.2525623,E2_LeeHJ
2,s7_t2_r2,in,4,0.5746187,E2_LeeHJ
2,s7_t2_r2,in,5,0.7360121,E2_LeeHJ
2,s7_t2_r2,in,5,0.1953943,E2_LeeHJ
2,s8_t2_r2,in,5,0.594928,E2_LeeHJ
2,s8_t2_r2,in,5,0.4870387,E2_LeeHJ
2,s8_t2_r2,in,5,1.02575,E2_LeeHJ
2,s9_t2_r2,in,5,0.9059177,E2_LeeHJ
2,s9_t2_r2,in,6,0.4775336,E2_LeeHJ
2,s9_t2_r2,in,6,0.938023,E2_LeeHJ
2,s1_t2_r2,ac,7,2.2412785,E2_LeeYS
2,s1_t2_r2,ac,6,5.9208163,E2_LeeYS
2,s1_t2_r2,ac,6,6.0430545,E2_LeeYS
2,s10_t2_r2,ac,4,3.2226117,E2_LeeYS
2,s10_t2_r2,ac,3,3.5651559,E2_LeeYS
2,s10_t2_r2,ac,4,3.7507333,E2_LeeYS
2,s2_t2_r2,ac,7,3.351833,E2_LeeYS
2,s2_t2_r2,ac,7,2.8210331,E2_LeeYS
2,s2_t2_r2,ac,7,0.7532815,E2_LeeYS
2,s3_t2_r2,ac,3,2.7203705,E2_LeeYS
2,s3_t2_r2,ac,3,2.2261517,E2_LeeYS
2,s3_t2_r2,ac,3,4.6999673,E2_LeeYS
2,s4_t2_r2,ac,3,2.0658694,E2_LeeYS
2,s4_t2_r2,ac,2,2.8303421,E2_LeeYS
2,s4_t2_r2,ac,3,1.566826,E2_LeeYS
2,s5_t2_r2,ac,3,3.4640791,E2_LeeYS
2,s5_t2_r2,ac,3,3.3263933,E2_LeeYS
2,s5_t2_r2,ac,2,2.1229352,E2_LeeYS
2,s6_t2_r2,ac,3,3.2105304,E2_LeeYS
2,s6_t2_r2,ac,3,1.8060326,E2_LeeYS
2,s6_t2_r2,ac,3,1.7855667,E2_LeeYS
2,s7_t2_r2,ac,5,4.2584938,E2_LeeYS
2,s7_t2_r2,ac,5,2.1608411,E2_LeeYS
2,s7_t2_r2,ac,4,2.1218024,E2_LeeYS
2,s8_t2_r2,ac,4,2.7004401,E2_LeeYS
2,s8_t2_r2,ac,4,4.3859813,E2_LeeYS
2,s8_t2_r2,ac,4,2.7436425,E2_LeeYS
2,s9_t2_r2,ac,3,3.2357356,E2_LeeYS
2,s9_t2_r2,ac,4,3.292773,E2_LeeYS
2,s9_t2_r2,ac,4,2.1955891,E2_LeeYS
2,s1_t2_r2,comp,6,7.7669892,E2_LeeYS
2,s1_t2_r2,comp,6,5.0622806,E2_LeeYS
2,s1_t2_r2,comp,6,4.3264126,E2_LeeYS
2,s10_t2_r2,comp,4,4.4510048,E2_LeeYS
2,s10_t2_r2,comp,3,4.2760706,E2_LeeYS
2,s10_t2_r2,comp,4,4.5825869,E2_LeeYS
2,s2_t2_r2,comp,6,7.3900178,E2_LeeYS
2,s2_t2_r2,comp,6,4.2141364,E2_LeeYS
2,s2_t2_r2,comp,6,3.7898011,E2_LeeYS
2,s3_t2_r2,comp,3,5.9207414,E2_LeeYS
2,s3_t2_r2,comp,3,4.0191627,E2_LeeYS
2,s3_t2_r2,comp,4,2.684108,E2_LeeYS
2,s4_t2_r2,comp,3,5.6142951,E2_LeeYS
2,s4_t2_r2,comp,3,4.1731748,E2_LeeYS
2,s4_t2_r2,comp,4,4.3090499,E2_LeeYS
2,s5_t2_r2,comp,3,6.6064321,E2_LeeYS
2,s5_t2_r2,comp,3,6.5613961,E2_LeeYS
2,s5_t2_r2,comp,3,5.4314399,E2_LeeYS
2,s6_t2_r2,comp,3,1.5242744,E2_LeeYS
2,s6_t2_r2,comp,4,4.4509271,E2_LeeYS
2,s6_t2_r2,comp,4,4.7840836,E2_LeeYS
2,s7_t2_r2,comp,5,6.6550958,E2_LeeYS
2,s7_t2_r2,comp,4,6.0510727,E2_LeeYS
2,s7_t2_r2,comp,4,3.414581,E2_LeeYS
2,s8_t2_r2,comp,4,1.7166021,E2_LeeYS
2,s8_t2_r2,comp,5,4.923475,E2_LeeYS
2,s8_t2_r2,comp,5,4.1441202,E2_LeeYS
2,s9_t2_r2,comp,4,4.9497491,E2_LeeYS
2,s9_t2_r2,comp,5,4.8969694,E2_LeeYS
2,s9_t2_r2,comp,5,4.0627149,E2_LeeYS
2,s1_t2_r2,fl,5,6.0255381,E2_LeeYS
2,s1_t2_r2,fl,5,2.6418775,E2_LeeYS
2,s1_t2_r2,fl,6,2.5721126,E2_LeeYS
2,s10_t2_r2,fl,3,4.4856058,E2_LeeYS
2,s10_t2_r2,fl,3,2.2104846,E2_LeeYS
2,s10_t2_r2,fl,3,2.1692955,E2_LeeYS
2,s2_t2_r2,fl,7,5.5178257,E2_LeeYS
2,s2_t2_r2,fl,7,2.7610922,E2_LeeYS
2,s2_t2_r2,fl,7,2.7931345,E2_LeeYS
2,s3_t2_r2,fl,3,3.6348029,E2_LeeYS
2,s3_t2_r2,fl,3,2.6109361,E2_LeeYS
2,s3_t2_r2,fl,3,2.1726654,E2_LeeYS
2,s4_t2_r2,fl,2,2.5907844,E2_LeeYS
2,s4_t2_r2,fl,2,2.1844678,E2_LeeYS
2,s4_t2_r2,fl,2,2.497556,E2_LeeYS
2,s5_t2_r2,fl,2,4.5956663,E2_LeeYS
2,s5_t2_r2,fl,2,2.2951317,E2_LeeYS
2,s5_t2_r2,fl,2,2.0982506,E2_LeeYS
2,s6_t2_r2,fl,3,3.4642902,E2_LeeYS
2,s6_t2_r2,fl,3,2.4445903,E2_LeeYS
2,s6_t2_r2,fl,3,2.1637153,E2_LeeYS
2,s7_t2_r2,fl,4,4.9054928,E2_LeeYS
2,s7_t2_r2,fl,4,3.46102,E2_LeeYS
2,s7_t2_r2,fl,3,2.3714445,E2_LeeYS
2,s8_t2_r2,fl,5,4.4770556,E2_LeeYS
2,s8_t2_r2,fl,4,3.3756199,E2_LeeYS
2,s8_t2_r2,fl,4,3.1614269,E2_LeeYS
2,s9_t2_r2,fl,5,4.2759299,E2_LeeYS
2,s9_t2_r2,fl,5,4.4003032,E2_LeeYS
2,s9_t2_r2,fl,4,2.0564958,E2_LeeYS
2,s1_t2_r2,in,5,2.6604264,E2_LeeYS
2,s1_t2_r2,in,6,2.7919722,E2_LeeYS
2,s1_t2_r2,in,6,3.7708921,E2_LeeYS
2,s10_t2_r2,in,5,3.4988344,E2_LeeYS
2,s10_t2_r2,in,4,2.5192816,E2_LeeYS
2,s10_t2_r2,in,4,4.9419518,E2_LeeYS
2,s2_t2_r2,in,7,5.3328244,E2_LeeYS
2,s2_t2_r2,in,7,3.6319798,E2_LeeYS
2,s2_t2_r2,in,7,2.1805903,E2_LeeYS
2,s3_t2_r2,in,4,2.369025,E2_LeeYS
2,s3_t2_r2,in,3,2.3785644,E2_LeeYS
2,s3_t2_r2,in,3,0.9230379,E2_LeeYS
2,s4_t2_r2,in,3,3.4915816,E2_LeeYS
2,s4_t2_r2,in,3,2.192916,E2_LeeYS
2,s4_t2_r2,in,3,0.8980648,E2_LeeYS
2,s5_t2_r2,in,3,6.9344803,E2_LeeYS
2,s5_t2_r2,in,3,2.1418607,E2_LeeYS
2,s5_t2_r2,in,3,4.4527301,E2_LeeYS
2,s6_t2_r2,in,5,2.1401164,E2_LeeYS
2,s6_t2_r2,in,4,2.1335503,E2_LeeYS
2,s6_t2_r2,in,4,1.8696195,E2_LeeYS
2,s7_t2_r2,in,5,3.1632769,E2_LeeYS
2,s7_t2_r2,in,4,2.190362,E2_LeeYS
2,s7_t2_r2,in,4,2.4172134,E2_LeeYS
2,s8_t2_r2,in,5,2.3789462,E2_LeeYS
2,s8_t2_r2,in,5,2.1993093,E2_LeeYS
2,s8_t2_r2,in,5,2.7148373,E2_LeeYS
2,s9_t2_r2,in,4,3.3785586,E2_LeeYS
2,s9_t2_r2,in,3,0.7941842,E2_LeeYS
2,s9_t2_r2,in,4,6.3673142,E2_LeeYS
2,s1_t2_r2,ac,3,7.0891408,E2_SungYW
2,s1_t2_r2,ac,3,3.3117984,E2_SungYW
2,s1_t2_r2,ac,3,3.3782103,E2_SungYW
2,s10_t2_r2,ac,4,2.4119901,E2_SungYW
2,s10_t2_r2,ac,4,2.6102985,E2_SungYW
2,s10_t2_r2,ac,3,2.5927675,E2_SungYW
2,s2_t2_r2,ac,6,2.5669308,E2_SungYW
2,s2_t2_r2,ac,7,1.627758,E2_SungYW
2,s2_t2_r2,ac,6,1.5291631,E2_SungYW
2,s3_t2_r2,ac,3,3.068252,E2_SungYW
2,s3_t2_r2,ac,3,1.330058,E2_SungYW
2,s3_t2_r2,ac,3,1.456854,E2_SungYW
2,s4_t2_r2,ac,3,2.9212026,E2_SungYW
2,s4_t2_r2,ac,3,1.6101311,E2_SungYW
2,s4_t2_r2,ac,3,1.6030236,E2_SungYW
2,s5_t2_r2,ac,2,4.616492,E2_SungYW
2,s5_t2_r2,ac,2,2.6408937,E2_SungYW
2,s5_t2_r2,ac,2,3.8896782,E2_SungYW
2,s6_t2_r2,ac,3,2.7348607,E2_SungYW
2,s6_t2_r2,ac,2,1.0694357,E2_SungYW
2,s6_t2_r2,ac,3,2.798613,E2_SungYW
2,s7_t2_r2,ac,5,2.7970745,E2_SungYW
2,s7_t2_r2,ac,5,1.4680938,E2_SungYW
2,s7_t2_r2,ac,5,3.1674169,E2_SungYW
2,s8_t2_r2,ac,3,3.0122162,E2_SungYW
2,s8_t2_r2,ac,3,2.4767645,E2_SungYW
2,s8_t2_r2,ac,4,3.8346115,E2_SungYW
2,s9_t2_r2,ac,5,5.0330505,E2_SungYW
2,s9_t2_r2,ac,5,1.724807,E2_SungYW
2,s9_t2_r2,ac,5,1.1862914,E2_SungYW
2,s1_t2_r2,comp,4,9.6399117,E2_SungYW
2,s1_t2_r2,comp,3,14.4732248,E2_SungYW
2,s1_t2_r2,comp,4,6.6925093,E2_SungYW
2,s10_t2_r2,comp,3,5.0617442,E2_SungYW
2,s10_t2_r2,comp,4,0.3134019,E2_SungYW
2,s10_t2_r2,comp,3,2.4838838,E2_SungYW
2,s2_t2_r2,comp,5,3.3033581,E2_SungYW
2,s2_t2_r2,comp,5,2.8423915,E2_SungYW
2,s2_t2_r2,comp,6,2.3173521,E2_SungYW
2,s3_t2_r2,comp,4,4.6180707,E2_SungYW
2,s3_t2_r2,comp,3,3.9830442,E2_SungYW
2,s3_t2_r2,comp,4,3.8391529,E2_SungYW
2,s4_t2_r2,comp,3,3.6115738,E2_SungYW
2,s4_t2_r2,comp,2,1.6870772,E2_SungYW
2,s4_t2_r2,comp,3,1.662135,E2_SungYW
2,s5_t2_r2,comp,3,7.9599478,E2_SungYW
2,s5_t2_r2,comp,2,6.6642039,E2_SungYW
2,s5_t2_r2,comp,2,2.5577097,E2_SungYW
2,s6_t2_r2,comp,4,3.4974664,E2_SungYW
2,s6_t2_r2,comp,4,2.8386372,E2_SungYW
2,s6_t2_r2,comp,3,3.4011105,E2_SungYW
2,s7_t2_r2,comp,5,4.5091415,E2_SungYW
2,s7_t2_r2,comp,4,3.0335693,E2_SungYW
2,s7_t2_r2,comp,4,2.6961773,E2_SungYW
2,s8_t2_r2,comp,5,3.5787255,E2_SungYW
2,s8_t2_r2,comp,4,3.4685225,E2_SungYW
2,s8_t2_r2,comp,4,2.8596821,E2_SungYW
2,s9_t2_r2,comp,4,4.8078386,E2_SungYW
2,s9_t2_r2,comp,3,3.182743,E2_SungYW
2,s9_t2_r2,comp,3,2.2745073,E2_SungYW
2,s1_t2_r2,fl,5,5.4605117,E2_SungYW
2,s1_t2_r2,fl,5,3.697953,E2_SungYW
2,s1_t2_r2,fl,4,3.4715076,E2_SungYW
2,s10_t2_r2,fl,3,2.7375727,E2_SungYW
2,s10_t2_r2,fl,3,2.4161418,E2_SungYW
2,s10_t2_r2,fl,3,2.7715698,E2_SungYW
2,s2_t2_r2,fl,5,4.2236265,E2_SungYW
2,s2_t2_r2,fl,6,2.4206726,E2_SungYW
2,s2_t2_r2,fl,6,1.6929651,E2_SungYW
2,s3_t2_r2,fl,3,2.8342268,E2_SungYW
2,s3_t2_r2,fl,3,1.5734398,E2_SungYW
2,s3_t2_r2,fl,3,1.7276048,E2_SungYW
2,s4_t2_r2,fl,2,3.051302,E2_SungYW
