experiments,stimulus,response,goodness,rt,subj
1,s2_t1_r2,in,5,1.2498465,E1_KimHN
1,s3_t1_r2,in,3,2.1088491,E1_KimHN
1,s3_t1_r2,in,3,2.3323096,E1_KimHN
1,s3_t1_r2,in,3,0.4158417,E1_KimHN
1,s4_t1_r2,in,2,1.1436286,E1_KimHN
1,s4_t1_r2,in,2,1.0304488,E1_KimHN
1,s4_t1_r2,in,2,0.6270179,E1_KimHN
1,s5_t1_r2,in,1,2.0385265,E1_KimHN
1,s5_t1_r2,in,1,0.7106219,E1_KimHN
1,s5_t1_r2,in,1,1.0057649,E1_KimHN
1,s6_t1_r2,in,3,1.0730453,E1_KimHN
1,s6_t1_r2,in,2,2.021404,E1_KimHN
1,s6_t1_r2,in,2,0.7106562,E1_KimHN
1,s7_t1_r2,in,5,1.8335088,E1_KimHN
1,s7_t1_r2,in,5,0.1776285,E1_KimHN
1,s7_t1_r2,in,5,0.4405761,E1_KimHN
1,s8_t1_r2,in,5,1.7852913,E1_KimHN
1,s8_t1_r2,in,4,1.671961,E1_KimHN
1,s8_t1_r2,in,5,2.0545511,E1_KimHN
1,s9_t1_r2,in,3,0.4335421,E1_KimHN
1,s9_t1_r2,in,5,1.2448552,E1_KimHN
1,s9_t1_r2,in,4,1.4751625,E1_KimHN
1,s1_t1_r2,ac,1,2.829307084,E1_KuDY
1,s1_t1_r2,ac,1,0.183295375,E1_KuDY
1,s1_t1_r2,ac,3,2.09935925,E1_KuDY
1,s10_t1_r2,ac,2,1.813936792,E1_KuDY
1,s10_t1_r2,ac,2,1.605553584,E1_KuDY
1,s10_t1_r2,ac,2,1.607323041,E1_KuDY
1,s2_t1_r2,ac,6,5.683018334,E1_KuDY
1,s2_t1_r2,ac,6,1.91912075,E1_KuDY
1,s2_t1_r2,ac,5,1.666970292,E1_KuDY
1,s3_t1_r2,ac,1,1.29334825,E1_KuDY
1,s3_t1_r2,ac,1,1.791779959,E1_KuDY
1,s3_t1_r2,ac,1,0.452596,E1_KuDY
1,s4_t1_r2,ac,2,1.382613917,E1_KuDY
1,s4_t1_r2,ac,2,2.00227625,E1_KuDY
1,s4_t1_r2,ac,2,1.835513875,E1_KuDY
1,s5_t1_r2,ac,1,2.302847542,E1_KuDY
1,s5_t1_r2,ac,2,1.916141459,E1_KuDY
1,s5_t1_r2,ac,2,1.788526167,E1_KuDY
1,s6_t1_r2,ac,1,5.450351333,E1_KuDY
1,s6_t1_r2,ac,1,2.13819575,E1_KuDY
1,s6_t1_r2,ac,1,0.865422209,E1_KuDY
1,s7_t1_r2,ac,1,3.366948875,E1_KuDY
1,s7_t1_r2,ac,1,2.25774725,E1_KuDY
1,s7_t1_r2,ac,1,1.835216291,E1_KuDY
1,s8_t1_r2,ac,6,0.721801375,E1_KuDY
1,s8_t1_r2,ac,6,2.232227209,E1_KuDY
1,s8_t1_r2,ac,6,2.195833958,E1_KuDY
1,s9_t1_r2,ac,5,1.881359625,E1_KuDY
1,s9_t1_r2,ac,4,1.756910708,E1_KuDY
1,s9_t1_r2,ac,5,1.556056792,E1_KuDY
1,s1_t1_r2,comp,2,4.246981,E1_KuDY
1,s1_t1_r2,comp,2,5.309582417,E1_KuDY
1,s1_t1_r2,comp,2,6.599448042,E1_KuDY
1,s10_t1_r2,comp,2,4.158388833,E1_KuDY
1,s10_t1_r2,comp,2,6.00020825,E1_KuDY
1,s10_t1_r2,comp,3,1.429761834,E1_KuDY
1,s2_t1_r2,comp,5,8.66067625,E1_KuDY
1,s2_t1_r2,comp,5,4.468556291,E1_KuDY
1,s2_t1_r2,comp,4,4.591457958,E1_KuDY
1,s3_t1_r2,comp,1,25.13028292,E1_KuDY
1,s3_t1_r2,comp,1,4.4797415,E1_KuDY
1,s3_t1_r2,comp,1,3.96573725,E1_KuDY
1,s4_t1_r2,comp,1,4.253974375,E1_KuDY
1,s4_t1_r2,comp,2,4.119144709,E1_KuDY
1,s4_t1_r2,comp,3,2.161672125,E1_KuDY
1,s5_t1_r2,comp,1,11.61503746,E1_KuDY
1,s5_t1_r2,comp,2,8.296246625,E1_KuDY
1,s5_t1_r2,comp,1,3.192320916,E1_KuDY
1,s6_t1_r2,comp,1,4.815413458,E1_KuDY
1,s6_t1_r2,comp,2,5.531147167,E1_KuDY
1,s6_t1_r2,comp,1,3.140838917,E1_KuDY
1,s7_t1_r2,comp,1,4.698179459,E1_KuDY
1,s7_t1_r2,comp,1,0.282256333,E1_KuDY
1,s7_t1_r2,comp,1,2.700624083,E1_KuDY
1,s8_t1_r2,comp,5,4.638057958,E1_KuDY
1,s8_t1_r2,comp,6,4.332744584,E1_KuDY
1,s8_t1_r2,comp,5,3.619425875,E1_KuDY
1,s9_t1_r2,comp,2,16.56254287,E1_KuDY
1,s9_t1_r2,comp,4,4.501040584,E1_KuDY
1,s9_t1_r2,comp,4,2.042802875,E1_KuDY
1,s1_t1_r2,fl,2,3.458405709,E1_KuDY
1,s1_t1_r2,fl,2,1.982078167,E1_KuDY
1,s1_t1_r2,fl,2,1.7015615,E1_KuDY
1,s10_t1_r2,fl,2,1.199870167,E1_KuDY
1,s10_t1_r2,fl,2,2.766850125,E1_KuDY
1,s10_t1_r2,fl,2,0.553991458,E1_KuDY
1,s2_t1_r2,fl,3,4.035018834,E1_KuDY
1,s2_t1_r2,fl,4,3.071202625,E1_KuDY
1,s2_t1_r2,fl,5,1.832686333,E1_KuDY
1,s3_t1_r2,fl,1,1.725597875,E1_KuDY
1,s3_t1_r2,fl,2,1.566177167,E1_KuDY
1,s3_t1_r2,fl,2,2.582152333,E1_KuDY
1,s4_t1_r2,fl,2,1.980509,E1_KuDY
1,s4_t1_r2,fl,2,1.802235084,E1_KuDY
1,s4_t1_r2,fl,3,1.749126541,E1_KuDY
1,s5_t1_r2,fl,1,4.706227333,E1_KuDY
1,s5_t1_r2,fl,1,1.315753,E1_KuDY
1,s5_t1_r2,fl,1,2.015938667,E1_KuDY
1,s6_t1_r2,fl,1,2.38589275,E1_KuDY
1,s6_t1_r2,fl,2,2.01607375,E1_KuDY
1,s6_t1_r2,fl,1,1.615888834,E1_KuDY
1,s7_t1_r2,fl,1,1.749558083,E1_KuDY
1,s7_t1_r2,fl,1,1.800476875,E1_KuDY
1,s7_t1_r2,fl,1,2.063522875,E1_KuDY
1,s8_t1_r2,fl,5,1.882194875,E1_KuDY
1,s8_t1_r2,fl,5,0.798937666,E1_KuDY
1,s8_t1_r2,fl,5,1.483590916,E1_KuDY
1,s9_t1_r2,fl,4,3.314615041,E1_KuDY
1,s9_t1_r2,fl,5,1.666356334,E1_KuDY
1,s9_t1_r2,fl,5,1.841012,E1_KuDY
1,s1_t1_r2,in,1,1.53624775,E1_KuDY
1,s1_t1_r2,in,1,1.680176292,E1_KuDY
1,s1_t1_r2,in,2,1.258937416,E1_KuDY
1,s10_t1_r2,in,2,0.78637675,E1_KuDY
1,s10_t1_r2,in,2,1.957218791,E1_KuDY
1,s10_t1_r2,in,2,0.35896125,E1_KuDY
1,s2_t1_r2,in,4,2.616270541,E1_KuDY
1,s2_t1_r2,in,5,2.093181042,E1_KuDY
1,s2_t1_r2,in,6,2.056084625,E1_KuDY
1,s3_t1_r2,in,1,2.433825167,E1_KuDY
1,s3_t1_r2,in,1,2.916431625,E1_KuDY
1,s3_t1_r2,in,1,1.571002417,E1_KuDY
1,s4_t1_r2,in,4,1.64193175,E1_KuDY
1,s4_t1_r2,in,2,0.119977959,E1_KuDY
1,s4_t1_r2,in,3,0.472997958,E1_KuDY
1,s5_t1_r2,in,4,6.465663,E1_KuDY
1,s5_t1_r2,in,3,2.108668834,E1_KuDY
1,s5_t1_r2,in,2,0.320475792,E1_KuDY
1,s6_t1_r2,in,1,1.82371125,E1_KuDY
1,s6_t1_r2,in,1,1.653361834,E1_KuDY
1,s6_t1_r2,in,2,0.609725875,E1_KuDY
1,s7_t1_r2,in,1,1.605462208,E1_KuDY
1,s7_t1_r2,in,1,1.919491833,E1_KuDY
1,s7_t1_r2,in,1,1.927415875,E1_KuDY
1,s8_t1_r2,in,6,1.466056,E1_KuDY
1,s8_t1_r2,in,6,1.306330916,E1_KuDY
1,s8_t1_r2,in,6,1.149026042,E1_KuDY
1,s9_t1_r2,in,6,4.91585475,E1_KuDY
1,s9_t1_r2,in,6,1.759417291,E1_KuDY
1,s9_t1_r2,in,5,2.828945083,E1_KuDY
1,s1_t1_r2,ac,3,3.0711146,E1_LeeHJ
1,s1_t1_r2,ac,3,0.4420796,E1_LeeHJ
1,s1_t1_r2,ac,2,0.6779556,E1_LeeHJ
1,s10_t1_r2,ac,2,2.1345175,E1_LeeHJ
1,s10_t1_r2,ac,2,2.7217408,E1_LeeHJ
1,s10_t1_r2,ac,2,0.6120972,E1_LeeHJ
1,s2_t1_r2,ac,6,0.4307508,E1_LeeHJ
1,s2_t1_r2,ac,6,0.7513656,E1_LeeHJ
1,s2_t1_r2,ac,6,1.4683627,E1_LeeHJ
1,s3_t1_r2,ac,2,1.8413659,E1_LeeHJ
1,s3_t1_r2,ac,1,0.8073562,E1_LeeHJ
1,s3_t1_r2,ac,1,0.3274099,E1_LeeHJ
1,s4_t1_r2,ac,1,1.3609199,E1_LeeHJ
1,s4_t1_r2,ac,1,2.277396,E1_LeeHJ
1,s4_t1_r2,ac,1,0.8921656,E1_LeeHJ
1,s5_t1_r2,ac,3,2.0065726,E1_LeeHJ
1,s5_t1_r2,ac,3,10.1939627,E1_LeeHJ
1,s5_t1_r2,ac,3,0.5270069,E1_LeeHJ
1,s6_t1_r2,ac,4,0.5283155,E1_LeeHJ
1,s6_t1_r2,ac,4,3.8088324,E1_LeeHJ
1,s6_t1_r2,ac,3,1.7244674,E1_LeeHJ
1,s7_t1_r2,ac,2,0.9583247,E1_LeeHJ
1,s7_t1_r2,ac,2,0.2586937,E1_LeeHJ
1,s7_t1_r2,ac,2,0.4046329,E1_LeeHJ
1,s8_t1_r2,ac,6,0.5258734,E1_LeeHJ
1,s8_t1_r2,ac,5,0.6132915,E1_LeeHJ
1,s8_t1_r2,ac,5,2.8763934,E1_LeeHJ
1,s9_t1_r2,ac,5,0.9668769,E1_LeeHJ
1,s9_t1_r2,ac,4,1.493247,E1_LeeHJ
1,s9_t1_r2,ac,4,0.4848023,E1_LeeHJ
1,s1_t1_r2,comp,4,4.6393016,E1_LeeHJ
1,s1_t1_r2,comp,3,6.469102,E1_LeeHJ
1,s1_t1_r2,comp,3,4.1824018,E1_LeeHJ
1,s10_t1_r2,comp,5,4.0754281,E1_LeeHJ
1,s10_t1_r2,comp,3,4.924669,E1_LeeHJ
1,s10_t1_r2,comp,3,4.1597248,E1_LeeHJ
1,s2_t1_r2,comp,6,5.8244803,E1_LeeHJ
1,s2_t1_r2,comp,6,6.1534939,E1_LeeHJ
1,s2_t1_r2,comp,6,5.3137122,E1_LeeHJ
1,s3_t1_r2,comp,2,3.8143867,E1_LeeHJ
1,s3_t1_r2,comp,3,3.5593556,E1_LeeHJ
1,s3_t1_r2,comp,2,3.2567392,E1_LeeHJ
1,s4_t1_r2,comp,3,4.2178131,E1_LeeHJ
1,s4_t1_r2,comp,4,9.378638,E1_LeeHJ
1,s4_t1_r2,comp,4,0.3198827,E1_LeeHJ
1,s5_t1_r2,comp,4,8.8850876,E1_LeeHJ
1,s5_t1_r2,comp,4,7.8109599,E1_LeeHJ
1,s5_t1_r2,comp,4,8.2236366,E1_LeeHJ
1,s6_t1_r2,comp,4,0.4444732,E1_LeeHJ
1,s6_t1_r2,comp,4,4.5883831,E1_LeeHJ
1,s6_t1_r2,comp,5,3.9274755,E1_LeeHJ
1,s7_t1_r2,comp,5,3.5522449,E1_LeeHJ
1,s7_t1_r2,comp,4,5.006372,E1_LeeHJ
1,s7_t1_r2,comp,3,4.068437,E1_LeeHJ
1,s8_t1_r2,comp,6,4.1516208,E1_LeeHJ
1,s8_t1_r2,comp,5,3.0446174,E1_LeeHJ
1,s8_t1_r2,comp,6,3.3638604,E1_LeeHJ
1,s9_t1_r2,comp,5,3.8269561,E1_LeeHJ
1,s9_t1_r2,comp,5,2.941539,E1_LeeHJ
1,s9_t1_r2,comp,5,4.7307246,E1_LeeHJ
1,s1_t1_r2,fl,4,3.7685567,E1_LeeHJ
1,s1_t1_r2,fl,2,3.0721375,E1_LeeHJ
1,s1_t1_r2,fl,2,2.1962769,E1_LeeHJ
1,s10_t1_r2,fl,2,0.5238222,E1_LeeHJ
1,s10_t1_r2,fl,2,2.6425608,E1_LeeHJ
1,s10_t1_r2,fl,2,2.2505428,E1_LeeHJ
1,s2_t1_r2,fl,6,9.4399083,E1_LeeHJ
1,s2_t1_r2,fl,6,3.505881,E1_LeeHJ
1,s2_t1_r2,fl,6,3.6073979,E1_LeeHJ
1,s3_t1_r2,fl,3,1.7142756,E1_LeeHJ
1,s3_t1_r2,fl,2,2.7944744,E1_LeeHJ
1,s3_t1_r2,fl,2,1.9085213,E1_LeeHJ
1,s4_t1_r2,fl,2,3.0401008,E1_LeeHJ
1,s4_t1_r2,fl,3,5.564253,E1_LeeHJ
1,s4_t1_r2,fl,2,1.5407994,E1_LeeHJ
1,s5_t1_r2,fl,4,-0.2276266,E1_LeeHJ
1,s5_t1_r2,fl,4,0.4110909,E1_LeeHJ
1,s5_t1_r2,fl,3,7.9963204,E1_LeeHJ
1,s6_t1_r2,fl,4,0.273591,E1_LeeHJ
1,s6_t1_r2,fl,4,1.5080214,E1_LeeHJ
1,s6_t1_r2,fl,3,1.7852501,E1_LeeHJ
1,s7_t1_r2,fl,3,10.8913804,E1_LeeHJ
1,s7_t1_r2,fl,4,3.2594072,E1_LeeHJ
1,s7_t1_r2,fl,3,2.8527254,E1_LeeHJ
1,s8_t1_r2,fl,5,3.6954626,E1_LeeHJ
1,s8_t1_r2,fl,5,2.8245993,E1_LeeHJ
1,s8_t1_r2,fl,5,2.6217782,E1_LeeHJ
1,s9_t1_r2,fl,4,2.5544648,E1_LeeHJ
1,s9_t1_r2,fl,4,2.2836586,E1_LeeHJ
1,s9_t1_r2,fl,4,2.7336976,E1_LeeHJ
1,s1_t1_r2,in,4,0.9281746,E1_LeeHJ
1,s1_t1_r2,in,4,0.5316782,E1_LeeHJ
1,s1_t1_r2,in,4,1.8767697,E1_LeeHJ
1,s10_t1_r2,in,4,0.4673649,E1_LeeHJ
1,s10_t1_r2,in,4,0.8313782,E1_LeeHJ
1,s10_t1_r2,in,4,0.2878863,E1_LeeHJ
1,s2_t1_r2,in,6,2.2286053,E1_LeeHJ
1,s2_t1_r2,in,5,2.1581269,E1_LeeHJ
1,s2_t1_r2,in,5,1.2945861,E1_LeeHJ
1,s3_t1_r2,in,4,12.430176,E1_LeeHJ
1,s3_t1_r2,in,4,0.4690285,E1_LeeHJ
1,s3_t1_r2,in,4,0.8668551,E1_LeeHJ
1,s4_t1_r2,in,4,1.7444188,E1_LeeHJ
1,s4_t1_r2,in,4,0.5333489,E1_LeeHJ
1,s4_t1_r2,in,4,0.2940131,E1_LeeHJ
1,s5_t1_r2,in,1,0.6830343,E1_LeeHJ
1,s5_t1_r2,in,1,1.0194286,E1_LeeHJ
1,s5_t1_r2,in,2,0.6188499,E1_LeeHJ
1,s6_t1_r2,in,2,2.7506511,E1_LeeHJ
1,s6_t1_r2,in,3,0.702444,E1_LeeHJ
1,s6_t1_r2,in,3,4.4076296,E1_LeeHJ
1,s7_t1_r2,in,4,0.5872612,E1_LeeHJ
1,s7_t1_r2,in,4,1.567563,E1_LeeHJ
1,s7_t1_r2,in,4,1.5524497,E1_LeeHJ
1,s8_t1_r2,in,5,0.6832676,E1_LeeHJ
1,s8_t1_r2,in,5,0.4286926,E1_LeeHJ
1,s8_t1_r2,in,5,0.4295932,E1_LeeHJ
1,s9_t1_r2,in,4,0.5262995,E1_LeeHJ
1,s9_t1_r2,in,5,0.4704629,E1_LeeHJ
1,s9_t1_r2,in,4,3.363866,E1_LeeHJ
1,s1_t1_r2,ac,7,3.7770913,E1_LeeYS
1,s1_t1_r2,ac,6,2.9818898,E1_LeeYS
1,s1_t1_r2,ac,6,2.3103248,E1_LeeYS
1,s10_t1_r2,ac,3,3.1281392,E1_LeeYS
1,s10_t1_r2,ac,3,3.8243042,E1_LeeYS
1,s10_t1_r2,ac,4,4.030868,E1_LeeYS
1,s2_t1_r2,ac,6,3.6053252,E1_LeeYS
1,s2_t1_r2,ac,6,1.835142,E1_LeeYS
1,s2_t1_r2,ac,6,2.6000136,E1_LeeYS
1,s3_t1_r2,ac,1,2.5541867,E1_LeeYS
1,s3_t1_r2,ac,3,2.9974683,E1_LeeYS
1,s3_t1_r2,ac,2,1.5538882,E1_LeeYS
1,s4_t1_r2,ac,3,2.9837084,E1_LeeYS
1,s4_t1_r2,ac,1,2.7052496,E1_LeeYS
1,s4_t1_r2,ac,2,4.1040564,E1_LeeYS
1,s5_t1_r2,ac,2,7.2360619,E1_LeeYS
1,s5_t1_r2,ac,3,2.6574771,E1_LeeYS
1,s5_t1_r2,ac,4,2.1098628,E1_LeeYS
1,s6_t1_r2,ac,3,3.658079,E1_LeeYS
1,s6_t1_r2,ac,3,4.0507553,E1_LeeYS
1,s6_t1_r2,ac,3,3.0512116,E1_LeeYS
1,s7_t1_r2,ac,5,4.2408421,E1_LeeYS
1,s7_t1_r2,ac,4,3.0659917,E1_LeeYS
1,s7_t1_r2,ac,4,1.4244384,E1_LeeYS
1,s8_t1_r2,ac,7,3.7153725,E1_LeeYS
1,s8_t1_r2,ac,6,2.8010988,E1_LeeYS
1,s8_t1_r2,ac,6,2.6762282,E1_LeeYS
1,s9_t1_r2,ac,4,5.3960238,E1_LeeYS
1,s9_t1_r2,ac,4,2.9441827,E1_LeeYS
1,s9_t1_r2,ac,5,2.9242898,E1_LeeYS
1,s1_t1_r2,comp,5,16.542771,E1_LeeYS
1,s1_t1_r2,comp,6,6.4547364,E1_LeeYS
1,s1_t1_r2,comp,6,6.603608,E1_LeeYS
1,s10_t1_r2,comp,4,6.3323856,E1_LeeYS
1,s10_t1_r2,comp,4,4.7483706,E1_LeeYS
1,s10_t1_r2,comp,3,5.475367,E1_LeeYS
1,s2_t1_r2,comp,5,7.7677325,E1_LeeYS
1,s2_t1_r2,comp,6,8.669336,E1_LeeYS
1,s2_t1_r2,comp,5,6.8398592,E1_LeeYS
1,s3_t1_r2,comp,3,10.2269294,E1_LeeYS
1,s3_t1_r2,comp,4,5.1502814,E1_LeeYS
1,s3_t1_r2,comp,4,4.6254841,E1_LeeYS
1,s4_t1_r2,comp,3,8.4667814,E1_LeeYS
1,s4_t1_r2,comp,4,5.7544314,E1_LeeYS
1,s4_t1_r2,comp,3,5.1503443,E1_LeeYS
1,s5_t1_r2,comp,4,11.3796485,E1_LeeYS
1,s5_t1_r2,comp,4,10.058823,E1_LeeYS
1,s5_t1_r2,comp,3,10.066877,E1_LeeYS
1,s6_t1_r2,comp,5,8.1349956,E1_LeeYS
1,s6_t1_r2,comp,7,1.1548527,E1_LeeYS
1,s6_t1_r2,comp,4,5.9545186,E1_LeeYS
1,s7_t1_r2,comp,4,7.2594713,E1_LeeYS
1,s7_t1_r2,comp,3,6.0697272,E1_LeeYS
1,s7_t1_r2,comp,4,5.334799,E1_LeeYS
1,s8_t1_r2,comp,7,1.5424254,E1_LeeYS
1,s8_t1_r2,comp,7,5.4569601,E1_LeeYS
1,s8_t1_r2,comp,6,4.7040333,E1_LeeYS
1,s9_t1_r2,comp,5,7.0494062,E1_LeeYS
1,s9_t1_r2,comp,5,6.3318742,E1_LeeYS
1,s9_t1_r2,comp,5,4.7660343,E1_LeeYS
1,s1_t1_r2,fl,5,4.1615143,E1_LeeYS
1,s1_t1_r2,fl,6,5.2027662,E1_LeeYS
1,s1_t1_r2,fl,6,4.9056157,E1_LeeYS
1,s10_t1_r2,fl,3,3.8998309,E1_LeeYS
1,s10_t1_r2,fl,4,3.8645044,E1_LeeYS
1,s10_t1_r2,fl,4,3.6507661,E1_LeeYS
1,s2_t1_r2,fl,6,6.5402548,E1_LeeYS
1,s2_t1_r2,fl,5,4.8176688,E1_LeeYS
1,s2_t1_r2,fl,6,4.127267,E1_LeeYS
1,s3_t1_r2,fl,1,4.6782498,E1_LeeYS
1,s3_t1_r2,fl,2,4.2329893,E1_LeeYS
1,s3_t1_r2,fl,2,2.6322394,E1_LeeYS
1,s4_t1_r2,fl,1,4.5030659,E1_LeeYS
1,s4_t1_r2,fl,2,3.5494674,E1_LeeYS
1,s4_t1_r2,fl,2,3.5052857,E1_LeeYS
1,s5_t1_r2,fl,4,8.1342141,E1_LeeYS
1,s5_t1_r2,fl,3,3.8913854,E1_LeeYS
1,s5_t1_r2,fl,4,3.6183663,E1_LeeYS
1,s6_t1_r2,fl,4,4.7562626,E1_LeeYS
1,s6_t1_r2,fl,4,3.9845908,E1_LeeYS
1,s6_t1_r2,fl,3,4.1515986,E1_LeeYS
1,s7_t1_r2,fl,3,3.9081527,E1_LeeYS
1,s7_t1_r2,fl,4,4.2235703,E1_LeeYS
1,s7_t1_r2,fl,4,1.6743983,E1_LeeYS
1,s8_t1_r2,fl,7,4.1096354,E1_LeeYS
1,s8_t1_r2,fl,7,3.7514263,E1_LeeYS
1,s8_t1_r2,fl,7,3.287676,E1_LeeYS
1,s9_t1_r2,fl,3,4.1619839,E1_LeeYS
1,s9_t1_r2,fl,4,3.9442799,E1_LeeYS
1,s9_t1_r2,fl,4,3.436524,E1_LeeYS
1,s1_t1_r2,in,7,3.3874298,E1_LeeYS
1,s1_t1_r2,in,7,3.594543,E1_LeeYS
1,s1_t1_r2,in,6,3.6463359,E1_LeeYS
1,s10_t1_r2,in,3,2.8979981,E1_LeeYS
1,s10_t1_r2,in,4,2.9397471,E1_LeeYS
1,s10_t1_r2,in,3,1.5995069,E1_LeeYS
1,s2_t1_r2,in,7,3.2690195,E1_LeeYS
1,s2_t1_r2,in,7,1.8017546,E1_LeeYS
1,s2_t1_r2,in,6,2.0234509,E1_LeeYS
1,s3_t1_r2,in,4,3.260371,E1_LeeYS
1,s3_t1_r2,in,4,3.2802102,E1_LeeYS
1,s3_t1_r2,in,3,1.6216139,E1_LeeYS
1,s4_t1_r2,in,3,3.3573264,E1_LeeYS
1,s4_t1_r2,in,3,2.2382864,E1_LeeYS
1,s4_t1_r2,in,3,1.1887598,E1_LeeYS
1,s5_t1_r2,in,3,6.403736,E1_LeeYS
1,s5_t1_r2,in,3,3.0328549,E1_LeeYS
1,s5_t1_r2,in,3,3.7451532,E1_LeeYS
1,s6_t1_r2,in,4,5.3523057,E1_LeeYS
1,s6_t1_r2,in,3,2.7208424,E1_LeeYS
1,s6_t1_r2,in,3,2.6828262,E1_LeeYS
1,s7_t1_r2,in,4,3.0596436,E1_LeeYS
1,s7_t1_r2,in,3,3.9069531,E1_LeeYS
1,s7_t1_r2,in,4,2.018266,E1_LeeYS
1,s8_t1_r2,in,7,2.6784414,E1_LeeYS
1,s8_t1_r2,in,7,2.8992716,E1_LeeYS
1,s8_t1_r2,in,6,3.042059,E1_LeeYS
1,s9_t1_r2,in,3,3.2872417,E1_LeeYS
1,s9_t1_r2,in,4,2.9981146,E1_LeeYS
1,s9_t1_r2,in,5,4.2761169,E1_LeeYS
1,s1_t1_r2,ac,3,5.7232484,E1_SungYW
1,s1_t1_r2,ac,3,3.6779653,E1_SungYW
1,s1_t1_r2,ac,3,2.5983232,E1_SungYW
1,s10_t1_r2,ac,3,4.0151705,E1_SungYW
1,s10_t1_r2,ac,3,6.5917174,E1_SungYW
1,s10_t1_r2,ac,4,2.2967524,E1_SungYW
1,s2_t1_r2,ac,6,3.6981371,E1_SungYW
1,s2_t1_r2,ac,6,3.3512755,E1_SungYW
1,s2_t1_r2,ac,6,3.3888893,E1_SungYW
1,s3_t1_r2,ac,3,2.8489258,E1_SungYW
1,s3_t1_r2,ac,3,2.8232705,E1_SungYW
1,s3_t1_r2,ac,3,2.9097947,E1_SungYW
1,s4_t1_r2,ac,2,3.9255341,E1_SungYW
1,s4_t1_r2,ac,3,2.9069524,E1_SungYW
1,s4_t1_r2,ac,3,1.3721156,E1_SungYW
1,s5_t1_r2,ac,3,7.5239685,E1_SungYW
1,s5_t1_r2,ac,3,7.8478596,E1_SungYW
1,s5_t1_r2,ac,3,7.3472091,E1_SungYW
1,s6_t1_r2,ac,4,7.653179,E1_SungYW
1,s6_t1_r2,ac,4,3.9588431,E1_SungYW
1,s6_t1_r2,ac,4,2.4967707,E1_SungYW
1,s7_t1_r2,ac,3,3.1378295,E1_SungYW
1,s7_t1_r2,ac,3,3.0239515,E1_SungYW
1,s7_t1_r2,ac,3,2.3795578,E1_SungYW
1,s8_t1_r2,ac,5,3.2537688,E1_SungYW
1,s8_t1_r2,ac,5,2.9201087,E1_SungYW
1,s8_t1_r2,ac,5,1.6406846,E1_SungYW
1,s9_t1_r2,ac,5,3.2265188,E1_SungYW
1,s9_t1_r2,ac,5,2.8995303,E1_SungYW
1,s9_t1_r2,ac,5,2.9103327,E1_SungYW
1,s1_t1_r2,comp,4,13.3480796,E1_SungYW
1,s1_t1_r2,comp,3,5.9753036,E1_SungYW
1,s1_t1_r2,comp,3,4.3021747,E1_SungYW
1,s10_t1_r2,comp,5,7.4594718,E1_SungYW
1,s10_t1_r2,comp,5,4.7342301,E1_SungYW
1,s10_t1_r2,comp,5,4.7760251,E1_SungYW
1,s2_t1_r2,comp,6,5.3385649,E1_SungYW
1,s2_t1_r2,comp,6,4.4751093,E1_SungYW
1,s2_t1_r2,comp,6,3.639325,E1_SungYW
1,s3_t1_r2,comp,3,3.9332853,E1_SungYW
1,s3_t1_r2,comp,3,3.5935412,E1_SungYW
1,s3_t1_r2,comp,3,4.280125,E1_SungYW
1,s4_t1_r2,comp,4,13.7061159,E1_SungYW
1,s4_t1_r2,comp,4,3.9898518,E1_SungYW
1,s4_t1_r2,comp,3,4.1902386,E1_SungYW
1,s5_t1_r2,comp,5,14.3044312,E1_SungYW
1,s5_t1_r2,comp,5,8.653505,E1_SungYW
1,s5_t1_r2,comp,4,8.51875,E1_SungYW
1,s6_t1_r2,comp,3,5.7835449,E1_SungYW
1,s6_t1_r2,comp,3,7.5352639,E1_SungYW
1,s6_t1_r2,comp,5,4.3292992,E1_SungYW
1,s7_t1_r2,comp,6,8.3011064,E1_SungYW
1,s7_t1_r2,comp,3,4.4400472,E1_SungYW
1,s7_t1_r2,comp,3,3.6470354,E1_SungYW
1,s8_t1_r2,comp,6,5.6038433,E1_SungYW
1,s8_t1_r2,comp,7,4.2303807,E1_SungYW
1,s8_t1_r2,comp,6,3.5282862,E1_SungYW
1,s9_t1_r2,comp,5,8.6022429,E1_SungYW
1,s9_t1_r2,comp,6,3.67524,E1_SungYW
1,s9_t1_r2,comp,6,3.2434767,E1_SungYW
1,s1_t1_r2,fl,4,6.0425232,E1_SungYW
1,s1_t1_r2,fl,3,4.1830352,E1_SungYW
1,s1_t1_r2,fl,3,4.298288,E1_SungYW
1,s10_t1_r2,fl,3,3.8893268,E1_SungYW
1,s10_t1_r2,fl,4,3.1129305,E1_SungYW
1,s10_t1_r2,fl,4,5.207576,E1_SungYW
1,s2_t1_r2,fl,6,4.6970481,E1_SungYW
1,s2_t1_r2,fl,6,3.4610313,E1_SungYW
1,s2_t1_r2,fl,6,3.4081719,E1_SungYW
1,s3_t1_r2,fl,3,5.7661362,E1_SungYW
1,s3_t1_r2,fl,3,4.5518558,E1_SungYW
1,s3_t1_r2,fl,3,2.9950409,E1_SungYW
1,s4_t1_r2,fl,3,3.0401625,E1_SungYW
1,s4_t1_r2,fl,3,3.0880953,E1_SungYW
1,s4_t1_r2,fl,3,3.089955,E1_SungYW
1,s5_t1_r2,fl,3,8.8648767,E1_SungYW
1,s5_t1_r2,fl,3,8.9133682,E1_SungYW
